id,ap,an,dev,cat,nod,doa,dsl,ppl,valid
237,com.jazzyworlds.myindiadp,India Flag Photo DP Letter Art,Jazzy Worlds,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.jazzyworlds.myindiadp,https://sites.google.com/view/jazzyworld,1
238,com.sebastianotrven.turinisayhellolove,WellHello: Dating & Chat,sebastianoventurini,Dating,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.sebastianotrven.turinisayhellolove,https://pages.flycricket.io/sayhellolove/privacy.html,1
239,com.bluefishapp.blureffect,"DSLR Blur Background, Bokeh bg",Solution Cat Ltd,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.bluefishapp.blureffect,https://sites.google.com/view/blureffect,1
240,kr.jungrammer.anonymous,Anonymous Chat - (Random Chat),stranger.chat,Dating,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=kr.jungrammer.anonymous,https://strangerchat.io/policy/privacy-en-stranger-chat.html,1
241,com.apenpals.friends,Asian Pen Pals - Meet New Frie,Dating & Social Network,Dating,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.apenpals.friends,https://apenpals.com/legal/privacy,1
242,com.ram.lovelocketframes,Love Locket Photo Frames,RamkumarApps,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.ram.lovelocketframes,https://ramkumarapps.blogspot.com/2022/07/ramkumar-apps-privacy-policy.html,1
243,com.avodating.avovietnam.rnative,AvoVietnam - Dating and chat,Avo Dating,Dating,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.avodating.avovietnam.rnative,http://static.avodating.com/privacy-policy.html,1
244,com.rstech.photo.editor.filters.fun.editpicture.effects.photoblend.blurphoto,Photo Editor & Image Filters,RamsonTech,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.rstech.photo.editor.filters.fun.editpicture.effects.photoblend.blurphoto,http://saanviaps.blogspot.com/2018/08/privacy-policy.html,1
245,com.dateinsfinder,Date Finder - Online Dating,WTM Mobile,Dating,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.dateinsfinder,https://www.freeprivacypolicy.com/privacy/view/8857528a54a4b4b0f6494cd891d1e04d,1
246,com.ram.hoardingphotoframes,HOARDING PHOTO FRAMES,RamkumarApps,Photography,500K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.ram.hoardingphotoframes,https://ramkumarapps.blogspot.com/2022/07/ramkumar-apps-privacy-policy.html,1
247,com.binocularsmodel.v1145xzoomhd.cameraphotovideo,Binoculars Model V11 Zoom Cam,Droid tech,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.binocularsmodel.v1145xzoomhd.cameraphotovideo,https://droidtech.site/privacy-policy/,1
248,com.ram.birthdaycakeframes,Birthday Cake Frames,RamkumarApps,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.ram.birthdaycakeframes,https://ramkumarapps.blogspot.com/2022/07/ramkumar-apps-privacy-policy.html,1
249,com.bringsgame.hotstickers,Happy Birthday & Love Sticker,bringsgame,Dating,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.bringsgame.hotstickers,https://sites.google.com/view/bringsgamepolicy,1
250,com.thairomances.twa.en,Thai Romances - Thai Dating,Skainet Limited,Dating,5K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.thairomances.twa.en,https://thairomances.com/privacy-policy,1
251,schan.main,chat meet people make friends,Talkfi Inc.,Dating,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=schan.main,http://www.talkfi.net/terms/,1
252,com.ram.christmasphotoeditor,Christmas Photo Editor,RamkumarApps,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.ram.christmasphotoeditor,https://ramkumarapps.blogspot.com/2022/07/ramkumar-apps-privacy-policy.html,1
253,com.militaryapp.mailitarysuitformanandwoman,Military Suit Photo Editor for,Camponse Corporation,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.militaryapp.mailitarysuitformanandwoman,https://camponsecorporation.wordpress.com,1
254,com.ram.newyearframes,Newyear Frames,RamkumarApps,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.ram.newyearframes,https://ramkumarapps.blogspot.com/2022/07/ramkumar-apps-privacy-policy.html,1
255,com.dgt.leathercoat,Man Leather Coat Photo Editor,GD Techlab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.dgt.leathercoat,https://gdtechlab.wordpress.com/2019/09/23/privacy-policy/,1
256,com.onemanwithcamera.instaretro,Instant Camera FX Retro Filter,Fragranze Apps Limited,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.onemanwithcamera.instaretro,http://www.fragranzeapps.com/PrivacyPolicy.html,1
257,com.ram.happynewyearframes,Happy Newyear Frames,RamkumarApps,Photography,500K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.ram.happynewyearframes,https://ramkumarapps.blogspot.com/2022/07/ramkumar-apps-privacy-policy.html,1
258,com.sumeruskydevelopers.valentinelovecardphoto,Valentine Day Photo Frame,Sumeru Sky Developer,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.sumeruskydevelopers.valentinelovecardphoto,https://sumeruskydevelopers.blogspot.com/2022/06/privacy-policy.html,1
259,app.ir.adoos.thuluthin,Thuluthin ثلثین خط الثلث‎,Ahmad Ramezannia,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=app.ir.adoos.thuluthin,https://www.privacypolicygenerator.info/live.php?token=DSlBVwTdNibZXXFkpN5dM93VhG8K5Pk0,1
260,io.sanvean.tbc,tbc | dating: We arrange dates,Sanvean Limited,Dating,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=io.sanvean.tbc,https://tbcapp.co/privacy.html,1
261,com.appspot.swisscodemonkeys.effectsfree,Photo Effects,AppTornado,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.appspot.swisscodemonkeys.effectsfree,https://www.appbrain.com/info/help/privacy/index.html,1
262,com.adult.friend.finder.friendswithbenifits.fwbapp,FWB: Friends with Benefits App,Friends with Benefits App,Dating,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.adult.friend.finder.friendswithbenifits.fwbapp,https://www.gofwbapp.com/privacy.html,1
263,com.dating.mirchi,Mirchi - South Asian Dating,Mirchi Inc.,Dating,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.dating.mirchi,https://mirchiapp.com/privacy-policy-2/,1
264,au.com.meetmefreedatingapp.muslim,Muslim Cupid,Romantic Cupid,Dating,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=au.com.meetmefreedatingapp.muslim,https://www.aussietechnology.com/footer_privacypolicy.php?appName=muslim,1
265,com.goshi.pakflag.flagshirt.flagonface,Pak Flag Shirt Photo Editor,Goshiapps,Photography,500K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.goshi.pakflag.flagshirt.flagonface,https://goshiweb.wordpress.com/2017/01/04/our-privacy-policy/,1
266,love.waiter.android,"Waiter: Less dating, more love",Waiter dating,Dating,500K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=love.waiter.android,https://www.waiter.love/en/privacy.html,1
267,photoeditor.IndependenceDay.photo.august15dayphotoeditor,15 August Photo Editor,PhotoSuitEditor,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=photoeditor.IndependenceDay.photo.august15dayphotoeditor,https://photosuiteditorprivacy.blogspot.com/2019/02/privacy-policy-we-collect-information.html,1
268,com.Christmas.Photo.Frames.Background.Effects,Christmas Photo Frames,Mobi Softech,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.Christmas.Photo.Frames.Background.Effects,http://onex-28c2.kxcdn.com/moreapps/MobiSoftech-Privacy-Policy.html,1
269,com.photopro.artfilter,Cartoon Photo Editor: Art,Fillog Studio,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.photopro.artfilter,https://sites.google.com/view/vegoo-privacy-policy,1
270,com.photoflower.photo.frame.collage,Photo frame,video editor maker htt,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.photoflower.photo.frame.collage,https://sites.google.com/view/photovideomaker-slideshow,1
271,com.pepper.chat,Pepper Chat,pepeer chat,Dating,5K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pepper.chat,https://www.privacypolicygenerator.info/live.php?token=VhQadpkyVwX5NfQJMezTl2txT388LmKz,1
272,zuchatapp.com,Around Find Friends Meet,Civarda Sevgili bul,Dating,500K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=zuchatapp.com,https://zuuchat.com/doc/privacy-policy.html,1
273,com.meetapp.free.loveme,Find Love. Chat Now!,MeetApp Dating,Dating,500K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.meetapp.free.loveme,http://kazanlachani.com/terms/privacy.html,1
274,com.ram.marriagephotoframes,Marriage Photo Frames,RamkumarApps,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.ram.marriagephotoframes,https://ramkumarapps.blogspot.com/2022/07/ramkumar-apps-privacy-policy.html,1
275,com.editor.photo.flower.photoframe,"Photo frame, Photo collage",video maker pvd,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.editor.photo.flower.photoframe,https://sites.google.com/view/photoframe-photocollage-pvd,1
276,com.videochat.dateu.online,Join - Meet & Live chat,sweet.dating.you,Dating,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.videochat.dateu.online,http://joinapp.ltd/privacyjoin.html,1
277,com.photo.suit.editor,Photo Suit Editor&Fashion Suit,Crazy Softech Games,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.photo.suit.editor,http://onex-28c2.kxcdn.com/moreapps/CrazySoftech-Privacy-Policy.html,1
278,com.zmobileapps.passportphoto,Passport Size Photo Maker,Z Mobile Apps,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.zmobileapps.passportphoto,https://zmobileapps.wordpress.com/,1
279,com.druzelink,DruzeLink,DruzeLink,Dating,5K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.druzelink,https://druzelink.com/privacy,1
280,com.tricore.newyear.fireworks,Edit Photos And Videos,Tri Core,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.tricore.newyear.fireworks,https://sites.google.com/site/tricoreapps/privacy-policy,1
281,freeappshouse.hijab.fashion.photo.frames,Hijab Fashion Photo Frames,Freedom Apps House,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=freeappshouse.hijab.fashion.photo.frames,https://docs.google.com/document/d/e/2PACX-1vR-30NJ2cHJZ9BX16jqDVpC4CTmeP0its0UoCyIPMyIIiQiR2p4Dks-_RrRsiDf0cR-ZV6pJkT5bL8B/pub,1
282,com.hafidabano.alkitaba.sowarmodhila,دمج الصور والاغانى وصنع فيديو ‎,hafidabano,Photography,500K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.hafidabano.alkitaba.sowarmodhila,http://newapparabic.blogspot.com/2017/05/privacy-policy.html,1
283,com.ram.pongalframes,Pongal Photo Frames,RamkumarApps,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.ram.pongalframes,https://ramkumarapps.blogspot.com/2022/07/ramkumar-apps-privacy-policy.html,1
284,com.Square.Photo.Frame.Collection.lovephotoframe,Love Photo Frame,Square Photo Frame Collection,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.Square.Photo.Frame.Collection.lovephotoframe,https://squarephotoframecollection.blogspot.com/2020/06/square-photo-frame-collection.html,1
285,com.fitfam.findr,Fitafy : Fitness Dating,Fitafy,Dating,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.fitfam.findr,https://fitafy.com/privacy,1
286,com.theguardian.soulmates,Guardian Soulmates Online Dati,Guardian News & Media Ltd,Dating,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.theguardian.soulmates,https://soulmates.theguardian.com/privacy,1
287,com.wisdomlogix.background.remover.change.bg,Photo Background Changer,Wisdomlogix Solutions,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.wisdomlogix.background.remover.change.bg,https://wisdomlogix.com/app/background-remover/privacy-policy.html,1
288,com.camera.sweet.selfie.beauty.camera,Beauty Camera - Selfie Editor,Roomb Apps,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.camera.sweet.selfie.beauty.camera,https://www.socem.com/PrivacyPolicy.html,1
289,kalisohn.android.recolor,Recolor - Change Colors,kalisohn,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=kalisohn.android.recolor,https://kalisohn.wordpress.com/recolor-privacy-policy/,1
290,com.photoeditor.photocollage.hdphotoeditor,HD Photo Editor - Pic Editor,G3G,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.photoeditor.photocollage.hdphotoeditor,https://entertaimentteam-de043.web.app/,1
291,com.alovoa.alovoa_playstore,Alovoa Lite,alovoa.com TEAM,Dating,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.alovoa.alovoa_playstore,https://alovoa.com/privacy,1
292,com.myphotoapps.photoeditorappmenbikenew,Men Bike Photo Editor App,My Photo Apps,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.myphotoapps.photoeditorappmenbikenew,https://myphotoapps461.blogspot.com/p/privacy-policy.html,1
293,com.appdreams.dualphotoframes.photoframes.dual.hd.photo.frames.editor.unlimited,Dual Photo Frames 2023,AppDreams Media,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.appdreams.dualphotoframes.photoframes.dual.hd.photo.frames.editor.unlimited,https://sites.google.com/site/appdreamsmedia/home/privacy-policy,1
294,dual.direction.photobookdualphotoframe,Photo Book Dual Photo Frame,True direction,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=dual.direction.photobookdualphotoframe,http://truedirection220.blogspot.in,1
295,com.camerasideas.instashot,Video Editor & Maker - InShot,InShot Video Editor,Photography,500M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.camerasideas.instashot,http://inshotapp.com/website/InShotAndroid/privacypolicy.html,1
296,com.mvltrapps.femaledoctorphotosuit,Women Doctor suit photo editor,MVLTR Apps,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.mvltrapps.femaledoctorphotosuit,https://mvltrapps.com/privacy-policy.php,1
297,best.live_wallpapers.photo_audio_album,Photo Audio Video Album Creato,Galaxy Launcher,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=best.live_wallpapers.photo_audio_album,https://sites.google.com/site/galaxylauncherapps/privacy-policy,1
298,com.adobe.lrmobile,Lightroom Photo & Video Editor,Adobe,Photography,100M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.adobe.lrmobile,http://www.adobe.com/go/privacy_policy,1
299,com.linecorp.b612.android,B612 AI Photo&Video Editor,SNOW Corporation,Photography,500M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.linecorp.b612.android,https://terms.snow.me/b612/PrivacyPolicy,1
300,com.krapps.coffeemugphotoframes,Coffee Mug Photo Frames,KR Apps,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.krapps.coffeemugphotoframes,https://krapps.in/privacy-policy.html,1
301,com.nakashimaakio.fliprotateimage,Rotate + Flip Photo,Photograph,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.nakashimaakio.fliprotateimage,https://photograph-app.blogspot.com/2022/07/rotateflip-photo-app-privacy-policy.html,1
302,com.ff.photocollage.stickers,Photo  Collage - Collage Maker,Fun Factory Studio Apps,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.ff.photocollage.stickers,https://funfactorystudioap.wixsite.com/ffsa,1
303,com.appbreakers.hdcamera,HD Zoom Camera,Peakecorp Dev Team,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.appbreakers.hdcamera,http://www.peakecorp.com/privacy-policy-2.html,1
304,net.sourceforge.opencamera,Open Camera,Mark Harman,Photography,50M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=net.sourceforge.opencamera,https://opencamera.org.uk/privacy_oc.html,1
305,com.adobe.psmobile,Photoshop Express Photo Editor,Adobe,Photography,100M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.adobe.psmobile,http://www.adobe.com/privacy/policy.html,1
306,free.backgrounderaser.touchretouch.removeunwantedobject.unwantedcontent,Remove Unwanted Object-Retouch,Facelover,Photography,500K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=free.backgrounderaser.touchretouch.removeunwantedobject.unwantedcontent,https://pinpoindev.blogspot.com/p/pin-point-pri.html,1
307,com.vicman.toonmeapp,ToonMe - cartoons from photos,Linerock Investments LTD,Photography,50M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.vicman.toonmeapp,https://pho.to/privacy,1
308,com.fastface.faceeditor,Face editor magic face app,FastFaceAI,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.fastface.faceeditor,https://sites.google.com/view/animeme-app/home,1
309,com.youthhr.phonto,Phonto - Text on Photos,youthhr,Photography,50M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.youthhr.phonto,https://phon.to/privacy,1
310,photo.editor.photoeditor.photoeditorpro,Photo Editor Pro - Polish,InShot Inc.,Photography,100M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=photo.editor.photoeditor.photoeditorpro,https://inshotapp.com/website/collage/policy.html,1
311,roxannecrete.bodyshapephotoeditor.bodyretouch,Body Editor & Shape Editor,Roxanne Crete,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=roxannecrete.bodyshapephotoeditor.bodyretouch,https://docs.google.com/document/d/e/2PACX-1vRghYw7uquSiqMfc4qrqHveUFp3BYvVqg7vD7peiinB_KbHpV_O7QJzRlI1mEZUmRHTy7HG0AsJSRJf/pub,1
312,com.atomicadd.fotos,A+ Gallery - Photos & Videos,AtomicAdd Team,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.atomicadd.fotos,https://atomicadd.com/html/privacy-policy.html,1
313,com.iudesk.android.photo.editor,Photo Editor,dev.macgyver,PhotographyPlay Pass,50M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.iudesk.android.photo.editor,https://www.iudesk.com/photoeditor/privacy,1
314,ladoapps.womengirlsinhijabphotoeditor.frame,Hijab Photo Editor,Lado Apps,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=ladoapps.womengirlsinhijabphotoeditor.frame,https://docs.google.com/document/d/e/2PACX-1vRKZLkSeQL8EwnDbawDWOWG8NQd8kT6Q8K-2xqlsWdNpAeg_3rwBKMOejAKEsnCw3gNIGsPW2vk7Gg9/pub,1
315,com.handycloset.android.eraser,Background Eraser,handyCloset Inc.,Photography,100M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.handycloset.android.eraser,https://privacy.handycloset.com,1
316,com.mvltrapps.photoeditor.bookphotoframes,Book photo frames,MVLTR Apps,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.mvltrapps.photoeditor.bookphotoframes,https://mvltrapps.com/privacy-policy.php,1
317,com.cardinalblue.piccollage.google,PicCollage: Grid Collage Maker,"Cardinal Blue Software, Inc.",Photography,50M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.cardinalblue.piccollage.google,http://cardinalblue.com/privacy,1
318,com.blackandwhite.colorfulleditor,Black and White Photo Editor,InfyOm Technologies,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.blackandwhite.colorfulleditor,https://assets.infyom.com/mobile-apps/ev-charging/privacypolicy.htm,1
319,com.vicman.newprofilepic,NewProfilePic: Profile Picture,Linerock Investments  LTD,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.vicman.newprofilepic,https://pho.to/privacy,1
320,com.allsuit.babygirlsuit,Baby Girl Suit Photo Editor,Allsuitmaster,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.allsuit.babygirlsuit,https://dikesh1989.pythonanywhere.com/static/extra/policy.html,1
321,com.allsuit.sherwanieditor,Men Sherwani Photo Editor,Allsuitmaster,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.allsuit.sherwanieditor,https://dikesh1989.pythonanywhere.com/static/extra/policy.html,1
322,com.cyworld.camera,Cymera - Photo Editor Collage,SK Communications,Photography,100M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.cyworld.camera,http://www.cymera.com/privacy/en,1
323,pomcoonglala.photo.frame.valentine.love.collage,Valentine Love Photo Frame,PomCoongLaDev,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=pomcoonglala.photo.frame.valentine.love.collage,https://pomcoong.com/policy/pomcoongphotoframe.html,1
324,com.photoeffecteditor.hearteffect.videomaker,Heart Effect Video Maker,Photo Effect Editor,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.photoeffecteditor.hearteffect.videomaker,https://sites.google.com/view/photoeffecteditor,1
325,com.stylish.commando.suiteditor.photoeditor.militarysuit.photomontage.pictureeditor.smilestudio,Stylish Commando Suit Editor,smile studio,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.stylish.commando.suiteditor.photoeditor.militarysuit.photomontage.pictureeditor.smilestudio,https://sites.google.com/view/selfiesmilestudio/home,1
326,com.cerdillac.filmmaker,Film Maker Pro - Movie Maker,cerdillac,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.cerdillac.filmmaker,http://www.tribiecommunity.com/pp.html,1
327,com.video.maker,Video Maker with Songs & Photo,Multimedia Apps,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.video.maker,https://videostorymaker.wordpress.com/privacy-policy/,1
328,com.fotophillia.beforeaftercollages,Before & After Collages,Fotophillia,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.fotophillia.beforeaftercollages,https://sites.google.com/view/beforeandaftercollages/home,1
329,photo.editor.photoeditor.filtermaster,Selfie Beauty Camera Editor,Vedmet├© Downloader & Fast Video,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=photo.editor.photoeditor.filtermaster,https://sites.google.com/view/svssm-appsolution/home,1
330,screen.mirroring_for_all_tv.TV_Cast_Pro.for_Samsung_TV,Allshare Cast Screen Mirroring,SCREEN MIRRORING APP,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=screen.mirroring_for_all_tv.TV_Cast_Pro.for_Samsung_TV,https://devmaapps.blogspot.com/2022/01/privacy-policy.html,1
331,com.adobe.photoshopmix,"Adobe Photoshop Mix - Cut-out,",Adobe,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.adobe.photoshopmix,https://www.adobe.com/privacy/policy.html,1
332,best.edtphoto.halfsaree_face_changer,Half Saree Face Changer,photo editing apps studio,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=best.edtphoto.halfsaree_face_changer,http://bestphotoeditingappspolicy.blogspot.in/2017/09/best-photo-editing-apps-privacy-policy.html,1
333,com.krapps.villagephotoframes,Village Photo Frames,KR Apps,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.krapps.villagephotoframes,https://krapps.in/privacy-policy.html,1
334,droidconsulting.smarthairstylead,Change Hairstyle,Delka&Toni,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=droidconsulting.smarthairstylead,https://sites.google.com/view/love-christmas-privacy-policy/home,1
335,girls.photo.editor.apps.boyuniform,Boys Photo editor,Girls Photo Editor,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=girls.photo.editor.apps.boyuniform,http://girlsphotoeditors.fun/Privacy-policy.html,1
336,com.gpsmapcamera.geotagginglocationonphoto,GPS Map Camera,GPS Map Camera,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.gpsmapcamera.geotagginglocationonphoto,https://sites.google.com/view/gpsmapcameraapps/home,1
337,com.allsuit.fancy.shirt.photosuit,Fancy Shirt Photo Suit,Allsuitmaster,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.allsuit.fancy.shirt.photosuit,https://dikesh1989.pythonanywhere.com/static/extra/policy.html,1
338,com.allsuit.man.suit.photos,Man Suit Photo Editor,Allsuitmaster,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.allsuit.man.suit.photos,https://dikesh1989.pythonanywhere.com/static/extra/policy.html,1
339,com.lanshark.picuki,Picuki - IG viewer anonymously,Colapanda,Photography,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.lanshark.picuki,https://lanshark.colapanda.com/privacy,1
340,com.allsuit.man.formal.shirt.photoeditor,Men Formal Shirt Photo Editor,Allsuitmaster,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.allsuit.man.formal.shirt.photoeditor,https://dikesh1989.pythonanywhere.com/static/extra/policy.html,1
341,com.campmobile.snow,SNOW - AI Profile,SNOW Corporation,Photography,100M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.campmobile.snow,https://terms.snow.me/snow/PrivacyPolicy,1
342,makstyle.bestechomagicmirroreffect,Echo MagicMirror Effect Filter,Stylish Photo Apps,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=makstyle.bestechomagicmirroreffect,https://makstyleappsprivacy.blogspot.com/2020/11/privacy-policy.html,1
343,my.com.pixajoy,Pixajoy Photo Book,Pixajoy,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=my.com.pixajoy,https://www.pixajoy.com.my/legal-stuff/privacy-policy,1
344,com.manboker.headportrait,MomentCam Cartoons & Stickers,Eureka Studios,Photography,50M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.manboker.headportrait,https://mojipop.com/mcprivacypolicy.html,1
345,com.mobileappsdunia.happynewyearframes,Happy New Year Frame 2023,Mobile Apps Dunia,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.mobileappsdunia.happynewyearframes,https://ssijmar.in/privacy-policy-new.html,1
346,com.mutaeb.OVFEditor,OVF Editor,Mutaeb Alqahtani,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.mutaeb.OVFEditor,https://www.ovfeditor.com/privacy,1
347,com.iraprotsak.morningnight,Morning and Night Wishes,protsakira,Photography,500K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.iraprotsak.morningnight,https://protsak2017.blogspot.com/2017/10/good-morning-night-wishes-privacy-policy.html,1
348,com.appone.monogram,Monogram Maker,Appone Design,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.appone.monogram,https://uniqueappstudio.wixsite.com/unique/privacy-policy,1
349,com.flipcam,FlipCam Video Recorder,Koushick Suriyanarayanan,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.flipcam,https://koushick123.github.io/FlipCam/,1
350,com.westpoint.photoeditor.photocollage,Photo Collage & Art Frame,WestPoint Store,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.westpoint.photoeditor.photocollage,https://westpointstudio.wordpress.com/2021/03/30/privacy-policy/,1
351,com.atsdev.mansuitcamera,Man Suit Camera,AT Software Developers,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.atsdev.mansuitcamera,https://atsoftdeveloper.wordpress.com/,1
