id,ap,an,dev,cat,nod,doa,dsl,ppl,valid
234,com.amosstudio.gold.teeth.photoeditor,Gold teeth Photo Editor,AmosStudio,Photography,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.amosstudio.gold.teeth.photoeditor,https://sites.google.com/view/amosstudiopriv,1
235,com.rectfy.flip,Flip Image - Mirror Image,Rectfy,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.rectfy.flip,https://rectfy.com/privacy-policy.html,1
236,com.bidastudio.piercing.tattoo.photoeditor,Piercing & Tattoo Photo Editor,BidaStudio,Photography,100+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.bidastudio.piercing.tattoo.photoeditor,https://sites.google.com/view/bidastudiopriv,1
237,com.panasonic.avc.cng.imageapp,Panasonic Image App,Panasonic Holdings Corporation,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.panasonic.avc.cng.imageapp,https://av.jpn.support.panasonic.com/support/app/privacy/im/imageapp/PrivacyPolicy_en.html,1
238,com.inglesdivino.blurimage,Blur Image,Inglesdivino,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.inglesdivino.blurimage,https://www.inglesdivino.com/policies/blur_image.php,1
239,com.judi.autoblur,Auto blur: blur background,Judi Studio,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.judi.autoblur,https://sites.google.com/view/color-dial-private-policy/home,1
240,com.tattoomyphoto.tattoome.faketattoo,Tattoo my Photo - Tattoo Maker,Bawa,Photography,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.tattoomyphoto.tattoome.faketattoo,https://ikhani.blogspot.com/p/tattoo-maker-privacy-policy.html,1
241,com.a_superlab.typingdesigner,Creative Typography Design,A-SuperLab,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.a_superlab.typingdesigner,http://www.a-superlab.com/AndroidApps/privacypolicy.html,1
242,com.rasmodev.darkifyapp,Darkify Wallpaper HD - 4K 2023,Rasmodev,Photography,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.rasmodev.darkifyapp,https://sites.google.com/view/rasmodev-privacy-policy/home,1
243,com.appbench.beachphotoframes,Beach Photo Frames,App Bench,Photography,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.appbench.beachphotoframes,https://www.appbench.in/privacy_policy.html,1
244,us.pinguo.april_collage,April - Camera360 cute Layout ,PINGUO TECHNOLOGY HK CO LIMITED,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=us.pinguo.april_collage,http://www.camera360.com/privacy_april_en.html,1
245,com.amosstudio.halloween.makeup.photoeditor,Halloween Makeup Photo Editor,AmosStudio,Photography,100+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.amosstudio.halloween.makeup.photoeditor,https://sites.google.com/view/amosstudiopriv,1
246,com.bidastudio.royal.crown.photoeditor,Royal Crown Photo Editor,BidaStudio,Photography,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.bidastudio.royal.crown.photoeditor,https://sites.google.com/view/bidastudiopriv,1
247,com.simplemobilephotoresizer,Photo & Picture Resizer,Farluner Apps & Games,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.simplemobilephotoresizer,http://www.simpleimageresizer.com/photo-picture-resizer-privacy,1
248,com.hikaru.photowidgetad,Animated Photo Widget,Hikaru Inc.,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.hikaru.photowidgetad,https://krystalli.github.io/photowidget/privacy.html,1
249,com.appoftools.birthdayphotoframe,Birthday Photo Frame Editor,AppOfTools,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.appoftools.birthdayphotoframe,https://birthdayprivacypolicy.blogspot.com/2023/08/birthday-privacy-policy.html,1
250,pixelab.camart.cartoon,camart - cartoon photo,Pixelab,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=pixelab.camart.cartoon,http://www.isystemgroup.org/pixelab_policy.html,1
